Date,Open,High,Low,Close,Adj Close,Volume
2017-01-27,65.389999,65.910004,64.889999,65.779999,63.521629000000004,44818000
2017-01-30,65.690002,65.790001,64.800003,65.129997,62.893936,31651400
2017-01-31,64.860001,65.150002,64.260002,64.650002,62.430424,25270500
2017-02-01,64.360001,64.620003,63.470001,63.580002,61.39716,39671500
2017-02-02,63.25,63.41,62.75,63.169998,61.001231999999995,45827000
2017-02-03,63.5,63.700001,63.07,63.68,61.493729,30301800
2017-02-06,63.5,63.650002,63.139998999999996,63.639998999999996,61.455096999999995,19796400
2017-02-07,63.740002000000004,63.779999,63.23,63.43,61.252308,20277200
2017-02-08,63.57,63.810001,63.220001,63.34,61.165401,18096400
2017-02-09,63.52,64.440002,63.32,64.059998,61.860671999999994,22644400
2017-02-10,64.25,64.300003,63.98,64.0,61.802742,18170700
2017-02-13,64.239998,64.860001,64.129997,64.720001,62.49802,22920100
2017-02-14,64.410004,64.720001,64.019997,64.57,62.731186,23065900
2017-02-15,64.5,64.57,64.160004,64.529999,62.692322,17005200
2017-02-16,64.739998,65.239998,64.440002,64.519997,62.682602,20546300
2017-02-17,64.470001,64.690002,64.300003,64.620003,62.779757999999994,21248800
2017-02-21,64.610001,64.949997,64.449997,64.489998,62.653461,20655900
2017-02-22,64.33000200000001,64.389999,64.050003,64.360001,62.527164,19292700
2017-02-23,64.41999799999999,64.730003,64.190002,64.620003,62.779757999999994,20273100
2017-02-24,64.529999,64.800003,64.139999,64.620003,62.779757999999994,21796800
2017-02-27,64.540001,64.540001,64.050003,64.230003,62.400870999999995,15871500
2017-02-28,64.08000200000001,64.199997,63.759997999999996,63.98,62.157986,23239800
2017-03-01,64.129997,64.989998,64.019997,64.940002,63.090652,26937500
2017-03-02,64.690002,64.75,63.880001,64.010002,62.18713399999999,24539600
2017-03-03,63.990002000000004,64.279999,63.619999,64.25,62.42029599999999,18135900
2017-03-06,63.970001,64.559998,63.810001,64.269997,62.439719999999994,18750300
2017-03-07,64.190002,64.779999,64.190002,64.400002,62.566029,18521000
2017-03-08,64.260002,65.08000200000001,64.25,64.989998,63.139221,21510900
2017-03-09,65.190002,65.199997,64.480003,64.730003,62.886627000000004,19846800
2017-03-10,65.110001,65.260002,64.75,64.93,63.080929000000005,19538200
2017-03-13,65.010002,65.190002,64.57,64.709999,62.867194999999995,20100000
2017-03-14,64.529999,64.550003,64.150002,64.410004,62.575741,14280200
2017-03-15,64.550003,64.91999799999999,64.25,64.75,62.906059,24833800
2017-03-16,64.75,64.760002,64.300003,64.639999,62.79919399999999,20674300
2017-03-17,64.910004,65.239998,64.68,64.870003,63.02264399999999,49219700
2017-03-20,64.910004,65.18,64.720001,64.93,63.080929000000005,14598100
2017-03-21,65.190002,65.5,64.129997,64.209999,62.381434999999996,26640500
2017-03-22,64.120003,65.139999,64.120003,65.029999,63.178081999999996,20680000
2017-03-23,64.940002,65.239998,64.769997,64.870003,63.02264399999999,19269200
2017-03-24,65.360001,65.449997,64.760002,64.980003,63.129513,22617100
2017-03-27,64.629997,65.220001,64.349998,65.099998,63.24609,18614700
2017-03-28,64.959999,65.470001,64.650002,65.290001,63.430676,20080400
2017-03-29,65.120003,65.5,64.949997,65.470001,63.60554499999999,13618400
2017-03-30,65.41999799999999,65.980003,65.360001,65.709999,63.838726,15122800
2017-03-31,65.650002,66.190002,65.449997,65.860001,63.98444,21040300
2017-04-03,65.809998,65.940002,65.190002,65.550003,63.68328100000001,20400900
2017-04-04,65.389999,65.809998,65.279999,65.730003,63.858162,12997400
2017-04-05,66.300003,66.349998,65.440002,65.559998,63.692989000000004,21448600
2017-04-06,65.599998,66.059998,65.480003,65.730003,63.858162,18103500
2017-04-07,65.849998,65.959999,65.440002,65.68,63.809585999999996,14108500
2017-04-10,65.610001,65.82,65.360001,65.529999,63.663844999999995,17952700
2017-04-11,65.599998,65.610001,64.849998,65.480003,63.615269,18791500
2017-04-12,65.41999799999999,65.510002,65.110001,65.230003,63.372386999999996,17108500
2017-04-13,65.290001,65.860001,64.949997,64.949997,63.100356999999995,17896500
2017-04-17,65.040001,65.489998,65.010002,65.480003,63.615269,16689300
2017-04-18,65.33000200000001,65.709999,65.160004,65.389999,63.527840000000005,15155600
2017-04-19,65.650002,65.75,64.889999,65.040001,63.187805000000004,26992800
2017-04-20,65.459999,65.75,65.139999,65.5,63.634701,22299500
2017-04-21,65.66999799999999,66.699997,65.449997,66.400002,64.509064,32522600
2017-04-24,67.480003,67.660004,67.099998,67.529999,65.606888,29770000
2017-04-25,67.900002,68.040001,67.599998,67.91999799999999,65.985786,30242700
2017-04-26,68.08000200000001,68.309998,67.620003,67.83000200000001,65.89834599999999,26190800
2017-04-27,68.150002,68.379997,67.58000200000001,68.269997,66.325813,34971000
2017-04-28,68.910004,69.139999,67.690002,68.459999,66.51039899999999,39423500
2017-05-01,68.68,69.550003,68.5,69.410004,67.433357,31954400
2017-05-02,69.709999,69.709999,69.129997,69.300003,67.32648499999999,23906100
2017-05-03,69.379997,69.379997,68.709999,69.08000200000001,67.112755,28928000
2017-05-04,69.029999,69.08000200000001,68.639999,68.809998,66.850433,21749400
2017-05-05,68.900002,69.029999,68.489998,69.0,67.035027,19128800
2017-05-08,68.970001,69.050003,68.41999799999999,68.940002,66.976738,18566100
2017-05-09,68.860001,69.279999,68.68,69.040001,67.073891,22858400
2017-05-10,68.989998,69.559998,68.91999799999999,69.309998,67.336197,17977800
2017-05-11,68.360001,68.730003,68.120003,68.459999,66.51039899999999,28789400
2017-05-12,68.610001,68.610001,68.040001,68.379997,66.43267800000001,18714100
2017-05-15,68.139999,68.480003,67.57,68.43,66.481255,31530300
2017-05-16,68.230003,69.440002,68.160004,69.410004,67.819885,34956000
2017-05-17,68.889999,69.099998,67.43,67.480003,65.93409,30548800
2017-05-18,67.400002,68.129997,67.139999,67.709999,66.158813,25201300
2017-05-19,67.5,68.099998,67.43,67.690002,66.139282,26961100
2017-05-22,67.889999,68.5,67.5,68.449997,66.881851,16237600
2017-05-23,68.720001,68.75,68.379997,68.68,67.106606,15425800
2017-05-24,68.870003,68.879997,68.449997,68.769997,67.19453399999999,14593900
2017-05-25,68.970001,69.879997,68.910004,69.620003,68.02507,21854100
2017-05-26,69.800003,70.220001,69.519997,69.959999,68.35726899999999,19827900
2017-05-30,69.790001,70.410004,69.769997,70.410004,68.796974,17072800
2017-05-31,70.529999,70.739998,69.809998,69.839996,68.240021,30436400
2017-06-01,70.239998,70.610001,69.449997,70.099998,68.494064,21603600
2017-06-02,70.440002,71.860001,70.239998,71.760002,70.116043,34770300
2017-06-05,71.970001,72.889999,71.809998,72.279999,70.624123,33316800
2017-06-06,72.300003,72.620003,72.269997,72.519997,70.85862,31511100
2017-06-07,72.639999,72.769997,71.949997,72.389999,70.731613,22301800
2017-06-08,72.510002,72.519997,71.5,71.949997,70.301682,24456300
2017-06-09,72.040001,72.08000200000001,68.589996,70.32,68.709023,49187400
2017-06-12,69.25,69.940002,68.129997,69.779999,68.18139599999999,47761700
2017-06-13,70.019997,70.82,69.959999,70.650002,69.031464,25258600
2017-06-14,70.910004,71.099998,69.43,70.269997,68.660172,25510700
2017-06-15,69.269997,70.209999,68.800003,69.900002,68.298653,26068700
2017-06-16,69.730003,70.029999,69.220001,70.0,68.396362,48345100
2017-06-19,70.5,70.940002,70.349998,70.870003,69.246429,23798300
2017-06-20,70.82,70.870003,69.870003,69.910004,68.308418,21512200
2017-06-21,70.209999,70.620003,69.940002,70.269997,68.660172,19891100
2017-06-22,70.540001,70.589996,69.709999,70.260002,68.650406,22965700
2017-06-23,70.089996,71.25,69.91999799999999,71.209999,69.578636,27617300
2017-06-26,71.400002,71.709999,70.440002,70.529999,68.91422299999999,19607000
2017-06-27,70.110001,70.18,69.18,69.209999,67.62445799999999,25215100
2017-06-28,69.209999,69.839996,68.790001,69.800003,68.200951,25806200
2017-06-29,69.379997,69.489998,68.089996,68.489998,66.920952,28918700
2017-06-30,68.779999,69.379997,68.739998,68.93,67.350868,24161100
2017-07-03,69.33000200000001,69.599998,68.019997,68.16999799999999,66.608284,16165500
2017-07-05,68.260002,69.440002,68.220001,69.08000200000001,67.497437,21176300
2017-07-06,68.269997,68.779999,68.120003,68.57,66.999115,21117600
2017-07-07,68.699997,69.839996,68.699997,69.459999,67.868729,16878300
2017-07-10,69.459999,70.25,69.199997,69.980003,68.376823,15014500
2017-07-11,70.0,70.68,69.75,69.989998,68.386589,17460000
2017-07-12,70.690002,71.279999,70.550003,71.150002,69.52002,17750900
2017-07-13,71.5,72.040001,71.309998,71.769997,70.125801,20269800
2017-07-14,72.239998,73.269997,71.959999,72.779999,71.11267099999999,25868100
2017-07-17,72.800003,73.449997,72.720001,73.349998,71.669609,21803900
2017-07-18,73.089996,73.389999,72.660004,73.300003,71.620766,26435300
2017-07-19,73.5,74.040001,73.449997,73.860001,72.16793100000001,22416200
2017-07-20,74.18,74.300003,73.279999,74.220001,72.519676,42361000
2017-07-21,73.449997,74.290001,73.16999799999999,73.790001,72.099533,46717100
2017-07-24,73.529999,73.75,73.129997,73.599998,71.913887,21394800
2017-07-25,73.800003,74.309998,73.5,74.190002,72.490372,22018700
2017-07-26,74.339996,74.379997,73.809998,74.050003,72.353577,16252200
2017-07-27,73.760002,74.41999799999999,72.32,73.160004,71.483971,36844200
2017-07-28,72.66999799999999,73.309998,72.540001,73.040001,71.366714,18306700
2017-07-31,73.300003,73.440002,72.410004,72.699997,71.0345,23600100
2017-08-01,73.099998,73.41999799999999,72.489998,72.58000200000001,70.91726700000001,22132300
2017-08-02,72.550003,72.559998,71.440002,72.260002,70.604591,26499200
2017-08-03,72.190002,72.440002,71.849998,72.150002,70.497116,18214400
2017-08-04,72.400002,73.040001,72.239998,72.68,71.014961,22579000
2017-08-07,72.800003,72.900002,72.260002,72.400002,70.741386,18705700
2017-08-08,72.089996,73.129997,71.75,72.790001,71.122452,22044600
2017-08-09,72.25,72.510002,72.050003,72.470001,70.809776,22213400
2017-08-10,71.900002,72.190002,71.349998,71.410004,69.774063,24734500
2017-08-11,71.610001,72.699997,71.279999,72.5,70.839088,21443700
2017-08-14,73.059998,73.720001,72.949997,73.589996,71.904114,20067300
2017-08-15,73.589996,73.589996,73.040001,73.220001,71.92375899999999,19181400
2017-08-16,73.339996,74.099998,73.16999799999999,73.650002,72.346153,18150400
2017-08-17,73.58000200000001,73.870003,72.400002,72.400002,71.118286,22977500
2017-08-18,72.269997,72.839996,71.93,72.489998,71.206688,18761500
2017-08-21,72.470001,72.480003,71.699997,72.150002,70.87269599999999,17734800
2017-08-22,72.349998,73.239998,72.349998,73.160004,71.864822,14343700
2017-08-23,72.959999,73.150002,72.529999,72.720001,71.43261,13766500
2017-08-24,72.739998,72.860001,72.07,72.690002,71.403145,17098300
2017-08-25,72.860001,73.349998,72.480003,72.82,71.53083000000001,12794300
2017-08-28,73.059998,73.089996,72.550003,72.83000200000001,71.540665,14569700
2017-08-29,72.25,73.160004,72.050003,73.050003,71.756775,11478400
2017-08-30,73.010002,74.209999,72.83000200000001,74.010002,72.699776,16897800
2017-08-31,74.029999,74.959999,73.800003,74.769997,73.446312,27652800
2017-09-01,74.709999,74.739998,73.639999,73.940002,72.63101999999999,21736200
2017-09-05,73.339996,73.889999,72.980003,73.610001,72.30684699999999,21556000
2017-09-06,73.739998,74.040001,73.349998,73.400002,72.100578,16535800
2017-09-07,73.68,74.599998,73.599998,74.339996,73.023933,17471200
2017-09-08,74.33000200000001,74.440002,73.839996,73.980003,72.670311,14703800
2017-09-11,74.309998,74.940002,74.309998,74.760002,73.436501,17910400
2017-09-12,74.760002,75.239998,74.370003,74.68,73.35791800000001,14394900
2017-09-13,74.93,75.230003,74.550003,75.209999,73.878525,13380800
2017-09-14,75.0,75.489998,74.519997,74.769997,73.446312,15733900
2017-09-15,74.83000200000001,75.389999,74.07,75.309998,73.976761,38578400
2017-09-18,75.230003,75.970001,75.040001,75.160004,73.829422,23307000
2017-09-19,75.209999,75.709999,75.010002,75.440002,74.104462,16093300
2017-09-20,75.349998,75.550003,74.309998,74.940002,73.613312,21587900
2017-09-21,75.110001,75.239998,74.110001,74.209999,72.896225,19186100
2017-09-22,73.989998,74.510002,73.849998,74.410004,73.092697,14111400
2017-09-25,74.089996,74.25,72.91999799999999,73.260002,71.96305100000001,24149200
2017-09-26,73.66999799999999,73.809998,72.989998,73.260002,71.96305100000001,18019600
2017-09-27,73.550003,74.16999799999999,73.16999799999999,73.849998,72.54261,19565100
2017-09-28,73.540001,73.970001,73.309998,73.870003,72.562256,10883800
2017-09-29,73.940002,74.540001,73.879997,74.489998,73.171272,17079100
2017-10-02,74.709999,75.010002,74.300003,74.610001,73.28915400000001,15304800
2017-10-03,74.66999799999999,74.879997,74.190002,74.260002,72.945351,12190400
2017-10-04,74.089996,74.720001,73.709999,74.690002,73.367737,13317700
2017-10-05,75.220001,76.120003,74.959999,75.970001,74.625076,21195300
2017-10-06,75.66999799999999,76.029999,75.540001,76.0,74.654549,13959800
2017-10-09,75.970001,76.550003,75.860001,76.290001,74.939415,11386500
2017-10-10,76.33000200000001,76.629997,76.139999,76.290001,74.939415,13944500
2017-10-11,76.360001,76.459999,75.949997,76.41999799999999,75.06710799999999,15388900
2017-10-12,76.489998,77.290001,76.370003,77.120003,75.754723,16876500
2017-10-13,77.589996,77.870003,77.290001,77.489998,76.118172,15335700
2017-10-16,77.41999799999999,77.809998,77.349998,77.650002,76.27533000000001,12380100
2017-10-17,77.470001,77.620003,77.25,77.589996,76.21639300000001,16824000
2017-10-18,77.66999799999999,77.849998,77.370003,77.610001,76.236046,13300700
2017-10-19,77.57,77.93,77.349998,77.910004,76.530739,15092800
2017-10-20,78.32,78.970001,78.220001,78.809998,77.414795,22866400
2017-10-23,78.989998,79.339996,78.760002,78.83000200000001,77.434448,20627200
2017-10-24,78.900002,79.199997,78.459999,78.860001,77.463921,17517200
2017-10-25,78.58000200000001,79.099998,78.010002,78.629997,77.237976,20410800
2017-10-26,79.199997,79.41999799999999,78.75,78.760002,77.365685,32120700
2017-10-27,84.370003,86.199997,83.610001,83.809998,82.326286,71066700
2017-10-30,83.699997,84.33000200000001,83.110001,83.889999,82.404861,31756700
2017-10-31,84.360001,84.360001,83.110001,83.18,81.707436,27086600
2017-11-01,83.68,83.760002,82.879997,83.18,81.707436,22307400
2017-11-02,83.349998,84.459999,83.120003,84.050003,82.562035,23992900
2017-11-03,84.08000200000001,84.540001,83.400002,84.139999,82.650444,17633500
2017-11-06,84.199997,84.699997,84.08000200000001,84.470001,82.974594,19860900
2017-11-07,84.769997,84.900002,83.93,84.269997,82.778137,17939700
2017-11-08,84.139999,84.610001,83.83000200000001,84.559998,83.062996,18034200
2017-11-09,84.110001,84.269997,82.900002,84.089996,82.601318,21178400
2017-11-10,83.790001,84.099998,83.230003,83.870003,82.385223,19397800
2017-11-13,83.660004,83.940002,83.459999,83.93,82.444153,14196900
2017-11-14,83.5,84.099998,82.980003,84.050003,82.562035,18801300
2017-11-15,83.470001,83.690002,82.690002,82.980003,81.920334,19383100
2017-11-16,83.099998,83.41999799999999,82.940002,83.199997,82.137527,20962800
2017-11-17,83.120003,83.120003,82.239998,82.400002,81.34774,22079000
2017-11-20,82.400002,82.589996,82.25,82.529999,81.47608199999999,16315000
2017-11-21,82.739998,83.839996,82.739998,83.720001,82.650887,21237500
2017-11-22,83.83000200000001,83.900002,83.040001,83.110001,82.048676,20553100
2017-11-24,83.010002,83.43,82.779999,83.260002,82.19676199999999,7425600
2017-11-27,83.309998,83.980003,83.300003,83.870003,82.798973,18265200
2017-11-28,84.07,85.059998,84.019997,84.879997,83.796066,21926000
2017-11-29,84.709999,84.91999799999999,83.18,83.339996,82.275734,27381100
2017-11-30,83.510002,84.519997,83.339996,84.16999799999999,83.095139,33054600
2017-12-01,83.599998,84.809998,83.220001,84.260002,83.18399000000001,29532100
2017-12-04,84.41999799999999,84.43,80.699997,81.08000200000001,80.04459399999999,39094900
2017-12-05,81.339996,82.68,80.980003,81.589996,80.548073,26152300
2017-12-06,81.550003,83.139999,81.43,82.779999,81.72288499999999,26162100
2017-12-07,82.540001,82.800003,82.0,82.489998,81.436584,23184500
2017-12-08,83.629997,84.58000200000001,83.33000200000001,84.160004,83.085274,24489100
2017-12-11,84.290001,85.370003,84.120003,85.230003,84.141602,22857900
2017-12-12,85.309998,86.050003,85.08000200000001,85.58000200000001,84.48712900000001,23924100
2017-12-13,85.739998,86.0,85.16999799999999,85.349998,84.260071,22062700
2017-12-14,85.43,85.870003,84.529999,84.690002,83.60850500000001,19306000
2017-12-15,85.260002,87.089996,84.879997,86.849998,85.740913,53936700
2017-12-18,87.120003,87.5,86.230003,86.379997,85.276909,22283800
2017-12-19,86.349998,86.349998,85.269997,85.83000200000001,84.73394,23524800
2017-12-20,86.199997,86.300003,84.709999,85.519997,84.427887,23674900
2017-12-21,86.050003,86.099998,85.400002,85.5,84.40815,17990700
2017-12-22,85.400002,85.629997,84.91999799999999,85.510002,84.418022,14145800
2017-12-26,85.309998,85.529999,85.029999,85.400002,84.309425,9891200
2017-12-27,85.650002,85.980003,85.220001,85.709999,84.615471,14678000
2017-12-28,85.900002,85.93,85.550003,85.720001,84.625343,10594300
2017-12-29,85.629997,86.050003,85.5,85.540001,84.447639,18717400
2018-01-02,86.129997,86.309998,85.5,85.949997,84.852402,22483800
2018-01-03,86.059998,86.510002,85.970001,86.349998,85.247299,26061400
2018-01-04,86.589996,87.660004,86.57,87.110001,85.997597,21912000
2018-01-05,87.660004,88.410004,87.43,88.190002,87.063805,23407100
2018-01-08,88.199997,88.58000200000001,87.599998,88.279999,87.152649,22113000
2018-01-09,88.650002,88.730003,87.860001,88.220001,87.093422,19484300
2018-01-10,87.860001,88.190002,87.410004,87.82,86.698524,18652200
2018-01-11,88.129997,88.129997,87.239998,88.08000200000001,86.955208,17808900
2018-01-12,88.66999799999999,89.779999,88.449997,89.599998,88.455803,24271500
2018-01-16,90.099998,90.790001,88.010002,88.349998,87.221756,36599700
2018-01-17,89.08000200000001,90.279999,88.75,90.139999,88.988899,25602600
2018-01-18,89.800003,90.66999799999999,89.660004,90.099998,88.949409,24159700
2018-01-19,90.139999,90.610001,89.660004,90.0,88.850685,36875000
2018-01-22,90.0,91.620003,89.739998,91.610001,90.44013199999999,23601600
2018-01-23,91.900002,92.300003,91.540001,91.900002,90.72641800000001,23412800
2018-01-24,92.550003,93.43,91.58000200000001,91.82,90.647446,33277500
2018-01-25,92.470001,93.239998,91.93,92.33000200000001,91.150932,26383200
2018-01-26,93.120003,94.059998,92.58000200000001,94.059998,92.858841,29172200
2018-01-29,95.139999,95.449997,93.720001,93.91999799999999,92.72062700000001,31569900
2018-01-30,93.300003,93.660004,92.099998,92.739998,91.555695,38635100
2018-01-31,93.75,95.400002,93.510002,95.010002,93.796707,48756300
2018-02-01,94.790001,96.07,93.58000200000001,94.260002,93.05629,47227900
2018-02-02,93.639999,93.970001,91.5,91.779999,90.607948,47867800
2018-02-05,90.559998,93.239998,88.0,88.0,86.876228,51031500
2018-02-06,86.889999,91.480003,85.25,91.33000200000001,90.16370400000001,67998600
2018-02-07,90.489998,91.769997,89.199997,89.610001,88.46566800000001,41107600
2018-02-08,89.709999,89.879997,84.760002,85.010002,83.924408,55628700
2018-02-09,86.300003,88.93,83.83000200000001,88.18,87.05393199999999,63499100
2018-02-12,88.739998,89.779999,87.93,89.129997,87.991791,35720300
2018-02-13,88.93,90.0,87.800003,89.83000200000001,88.682854,26407700
2018-02-14,88.510002,90.989998,88.410004,90.809998,90.071472,34960900
2018-02-15,91.209999,92.720001,90.620003,92.660004,91.90643299999999,27823900
2018-02-16,92.449997,93.5,91.800003,92.0,91.251793,30596900
2018-02-20,91.480003,93.059998,91.010002,92.720001,91.965942,30911700
2018-02-21,92.980003,93.360001,91.489998,91.489998,90.745941,26922500
2018-02-22,92.050003,92.730003,91.360001,91.730003,90.983994,24392800
2018-02-23,93.599998,94.07,92.360001,94.059998,93.29504399999999,26329200
2018-02-26,94.400002,95.449997,94.25,95.41999799999999,94.643974,30199800
2018-02-27,95.739998,95.839996,94.199997,94.199997,93.433899,25869100
2018-02-28,94.839996,95.709999,93.629997,93.769997,93.007401,31167300
2018-03-01,93.989998,94.57,91.839996,92.849998,92.094879,37135600
2018-03-02,91.58000200000001,93.150002,90.860001,93.050003,92.29325899999999,32830400
2018-03-05,92.339996,94.269997,92.260002,93.639999,92.878456,23901600
2018-03-06,94.339996,94.489998,92.940002,93.32,92.561058,22175800
2018-03-07,93.160004,93.940002,92.43,93.860001,93.096672,26716100
2018-03-08,94.269997,95.099998,93.769997,94.43,93.662033,25887800
2018-03-09,95.290001,96.540001,95.0,96.540001,95.754875,36937300
2018-03-12,96.5,97.209999,96.040001,96.769997,95.983002,26073700
2018-03-13,97.0,97.239998,93.970001,94.410004,93.642204,35387800
2018-03-14,95.120003,95.410004,93.5,93.849998,93.08674599999999,32132000
2018-03-15,93.529999,94.58000200000001,92.83000200000001,94.18,93.41407,27611000
2018-03-16,94.68,95.379997,93.91999799999999,94.599998,93.83065,49081300
2018-03-19,93.739998,93.900002,92.110001,92.889999,92.134552,33344100
2018-03-20,93.050003,93.769997,93.0,93.129997,92.37260400000001,23075200
2018-03-21,92.93,94.050003,92.209999,92.480003,91.72789,24457100
2018-03-22,91.269997,91.75,89.660004,89.790001,89.05976899999999,38604700
2018-03-23,89.5,90.459999,87.08000200000001,87.18,86.470993,44068900
2018-03-26,90.610001,94.0,90.400002,93.779999,93.017319,56396800
2018-03-27,94.940002,95.139999,88.510002,89.470001,88.74237099999999,56569000
2018-03-28,89.82,91.230003,88.870003,89.389999,88.66301700000001,52501100
2018-03-29,90.18,92.290001,88.400002,91.269997,90.527733,45867500
2018-04-02,90.470001,90.879997,87.510002,88.519997,87.800087,48515400
2018-04-03,89.58000200000001,90.050003,87.889999,89.709999,88.98041500000001,37213800
2018-04-04,87.849998,92.760002,87.730003,92.33000200000001,91.579109,35560000
2018-04-05,92.440002,93.07,91.400002,92.379997,91.6287,29771900
2018-04-06,91.489998,92.459999,89.480003,90.230003,89.496193,38026000
2018-04-09,91.040001,93.16999799999999,90.620003,90.769997,90.03179899999999,31533900
2018-04-10,92.389999,93.279999,91.639999,92.879997,92.124634,26812000
2018-04-11,92.010002,93.290001,91.480003,91.860001,91.11293,24872100
2018-04-12,92.43,94.160004,92.43,93.58000200000001,92.818947,26758900
2018-04-13,94.050003,94.18,92.440002,93.08000200000001,92.323013,23346100
2018-04-16,94.07,94.660004,93.41999799999999,94.16999799999999,93.40414399999999,20288100
2018-04-17,95.0,96.540001,94.879997,96.07,95.288696,26771000
2018-04-18,96.220001,96.720001,95.519997,96.440002,95.65568499999999,21043300
2018-04-19,96.440002,97.07,95.339996,96.110001,95.328369,23552500
2018-04-20,95.910004,96.110001,94.050003,95.0,94.22739399999999,31154400
2018-04-23,95.739998,96.290001,94.629997,95.349998,94.574547,22331800
2018-04-24,96.239998,96.470001,92.410004,93.120003,92.362686,34524800
2018-04-25,93.300003,93.300003,90.279999,92.309998,91.559273,33729300
2018-04-26,93.550003,95.150002,93.099998,94.260002,93.49342299999999,42529000
2018-04-27,97.599998,97.900002,93.910004,95.82,95.040726,48272800
2018-04-30,96.33000200000001,96.400002,93.150002,93.519997,92.75943000000001,41523600
2018-05-01,93.209999,95.290001,92.790001,95.0,94.22739399999999,31408900
2018-05-02,94.989998,95.16999799999999,93.190002,93.510002,92.74951899999999,27471000
2018-05-03,92.959999,94.93,92.449997,94.07,93.304962,31142500
2018-05-04,93.32,95.370003,92.91999799999999,95.160004,94.386093,22531300
2018-05-07,95.16999799999999,96.709999,95.099998,96.220001,95.437477,24242000
2018-05-08,95.849998,96.160004,95.059998,95.809998,95.030807,23484600
2018-05-09,96.010002,96.970001,95.050003,96.940002,96.151627,27327400
2018-05-10,97.459999,97.949997,97.050003,97.910004,97.113739,22388100
2018-05-11,97.800003,97.870003,97.040001,97.699997,96.905441,16778300
2018-05-14,97.91999799999999,98.690002,97.309998,98.029999,97.23275799999999,19454100
2018-05-15,97.239998,97.849998,96.339996,97.32,96.528534,24594000
2018-05-16,97.360001,97.400002,96.620003,97.150002,96.777573,17384700
2018-05-17,96.760002,97.540001,95.83000200000001,96.18,95.811295,17246700
2018-05-18,96.010002,96.93,96.010002,96.360001,95.990601,17865800
2018-05-21,97.0,98.010002,96.800003,97.599998,97.22584499999999,19422500
2018-05-22,97.68,98.16999799999999,97.199997,97.5,97.126228,15441200
2018-05-23,96.709999,98.730003,96.32,98.660004,98.281784,21114800
2018-05-24,98.730003,98.940002,96.809998,98.309998,97.933121,21540800
2018-05-25,98.300003,98.980003,97.860001,98.360001,97.982933,18363900
2018-05-29,97.839996,98.879997,97.230003,98.010002,97.634277,28338000
2018-05-30,98.309998,99.25,97.910004,98.949997,98.57067099999999,22158500
2018-05-31,99.290001,99.989998,98.610001,98.839996,98.46109,34140900
2018-06-01,99.279999,100.860001,99.16999799999999,100.790001,100.40361800000001,28126200
2018-06-04,101.260002,101.860001,100.849998,101.66999799999999,101.280243,27166800
2018-06-05,102.0,102.33000200000001,101.529999,102.190002,101.79825600000001,23514400
2018-06-06,102.480003,102.599998,101.900002,102.489998,102.097099,21122900
2018-06-07,102.650002,102.690002,100.379997,100.879997,100.493271,28232200
