Date,Actual,Forecasted
2010-06-04 00:00:00,36.93,39.64516303055442
2010-06-07 00:00:00,36.549999,39.614482496441745
2010-06-08 00:00:00,36.439999,39.67772364457542
2010-06-09 00:00:00,36.439999,39.65472136742264
2010-06-10 00:00:00,37.66,39.65929669802455
2010-06-11 00:00:00,37.639998999999996,39.64932399244302
2010-06-14 00:00:00,37.799999,39.55838465347109
2010-06-15 00:00:00,38.540001000000004,39.59693148368042
2010-06-16 00:00:00,38.689999,39.54829235443429
2010-06-17 00:00:00,38.490002000000004,39.526825374674296
2010-06-18 00:00:00,38.93,39.49128223810734
2010-06-21 00:00:00,38.810001,39.333978454871065
2010-06-22 00:00:00,38.240002000000004,39.355608792619776
2010-06-23 00:00:00,38.169998,39.29433130470991
2010-06-24 00:00:00,37.549999,39.26426003439101
